continous_index,original_index,zinc_id,smiles,src
10312,32014,ZINC000001556391,ClCC1CCNCC1,oakwood-amines-and-aromatic-N-sp2.csv
10313,32015,ZINC000001557455,Cc1oc(-c2ccccc2)nc1C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10314,32016,ZINC000001559082,NC(=O)c1nc[nH]c1O,oakwood-amines-and-aromatic-N-sp2.csv
10315,32017,ZINC000001561742,O=[N+]([O-])c1ccc[nH]1,oakwood-amines-and-aromatic-N-sp2.csv
10316,32018,ZINC000001561912,Cc1cc2ccccc2c[n+]1C,oakwood-amines-and-aromatic-N-sp2.csv
10317,32019,ZINC000001562392,Cc1ncncc1N,oakwood-amines-and-aromatic-N-sp2.csv
10318,32020,ZINC000001563468,Cc1c[nH]c(I)n1,oakwood-amines-and-aromatic-N-sp2.csv
10319,32021,ZINC000001563502,CN1CC[C@@H](C(=O)O)C1,oakwood-amines-and-aromatic-N-sp2.csv
10320,32022,ZINC000001563631,NCCn1ccnc1,oakwood-amines-and-aromatic-N-sp2.csv
10321,32023,ZINC000001564345,NNc1nnnn1-c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10322,32024,ZINC000001567765,O=C(O)c1cnc2ccccn12,oakwood-amines-and-aromatic-N-sp2.csv
10323,32025,ZINC000001570971,CCCCCC[C@H](N)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10324,32026,ZINC000001572715,COC(=O)c1cncs1,oakwood-amines-and-aromatic-N-sp2.csv
10325,32027,ZINC000001576893,CCOC(=O)c1c[nH]c(=O)nc1N,oakwood-amines-and-aromatic-N-sp2.csv
10326,32028,ZINC000001577586,CN1CCNC(=O)CC1,oakwood-amines-and-aromatic-N-sp2.csv
10327,32029,ZINC000001580005,Cc1cc2c(Cl)ncnc2[nH]1,oakwood-amines-and-aromatic-N-sp2.csv
10328,32030,ZINC000001581015,C1CCC2(CC1)CCNCC2,oakwood-amines-and-aromatic-N-sp2.csv
10329,32031,ZINC000001581176,OC[C@H](O)[C@H](O)[C@@H](O)c1cnc2ccccc2n1,oakwood-amines-and-aromatic-N-sp2.csv
10330,32032,ZINC000001581258,O=C(NNC(=O)c1ccccn1)c1ccccn1,oakwood-amines-and-aromatic-N-sp2.csv
10331,32033,ZINC000001583360,COc1ccc2ccccc2n1,oakwood-amines-and-aromatic-N-sp2.csv
10332,32034,ZINC000001584114,N[C@@H](Cc1ccccc1[N+](=O)[O-])C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10333,32035,ZINC000001585344,CCC[C@H]1CCCCN1C,oakwood-amines-and-aromatic-N-sp2.csv
10334,32036,ZINC000001585353,CC1CCN(C)CC1,oakwood-amines-and-aromatic-N-sp2.csv
10335,32037,ZINC000001586981,c1ccc(-c2cc3nccnc3[nH]2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10336,32038,ZINC000001587744,CCCCc1ccccn1,oakwood-amines-and-aromatic-N-sp2.csv
10337,32039,ZINC000001587749,CCCCCC(CCCCC)c1ccccn1,oakwood-amines-and-aromatic-N-sp2.csv
10338,32040,ZINC000001588808,Cc1csc(NN)n1,oakwood-amines-and-aromatic-N-sp2.csv
10339,32041,ZINC000001591295,N[C@@H](CC(=O)O)C(F)(F)F,oakwood-amines-and-aromatic-N-sp2.csv
10340,32042,ZINC000001591664,Nc1nc(Cl)c(Cl)nc1C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10341,32043,ZINC000001593001,NC[C@H](O)c1cccs1,oakwood-amines-and-aromatic-N-sp2.csv
10342,32044,ZINC000001593004,NCCCc1cccs1,oakwood-amines-and-aromatic-N-sp2.csv
10343,32045,ZINC000001593016,NC[C@@H](O)c1ccc2c(c1)OCO2,oakwood-amines-and-aromatic-N-sp2.csv
10344,32046,ZINC000001595897,Cc1nc2ncncc2[nH]1,oakwood-amines-and-aromatic-N-sp2.csv
10345,32047,ZINC000001596462,NNc1ccncc1,oakwood-amines-and-aromatic-N-sp2.csv
10346,32048,ZINC000001597044,Cc1cc[n+](Cc2ccccc2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10347,32049,ZINC000001598116,N[C@H](Cc1c(F)c(F)c(F)c(F)c1F)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10348,32050,ZINC000001601226,C1CCC2(C1)CCNCC2,oakwood-amines-and-aromatic-N-sp2.csv
10349,32051,ZINC000001601477,C[C@H]1COCCN1,oakwood-amines-and-aromatic-N-sp2.csv
10350,32052,ZINC000001602807,Cc1cc(N)nc(N)n1,oakwood-amines-and-aromatic-N-sp2.csv
10351,32053,ZINC000001602973,COc1ccc(C(N)c2ccc(OC)cc2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10352,32054,ZINC000001603081,O=[N+]([O-])c1ccc2scnc2c1,oakwood-amines-and-aromatic-N-sp2.csv
10353,32055,ZINC000001604580,c1ccc(Cc2n[nH]c(Cc3ccccc3)n2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10354,32056,ZINC000001607264,COc1ncc([N+](=O)[O-])cn1,oakwood-amines-and-aromatic-N-sp2.csv
10355,32057,ZINC000001607502,N[C@@H](CC(F)(F)F)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10356,32058,ZINC000001609670,NCCCNC(=O)OCc1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10357,32059,ZINC000001610730,NCCCCCN1C(=O)c2ccccc2C1=O,oakwood-amines-and-aromatic-N-sp2.csv
10358,32060,ZINC000001615155,COC(=O)c1cc([N+](=O)[O-])c[nH]1,oakwood-amines-and-aromatic-N-sp2.csv
10359,32061,ZINC000001618814,NCCCOCC(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10360,32062,ZINC000001620973,CS(=O)(=O)c1ccc(Cl)nn1,oakwood-amines-and-aromatic-N-sp2.csv
10361,32063,ZINC000001621096,CN1CCCC[C@@H]1C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10362,32064,ZINC000001626916,Clc1nc(Cl)c2nc(Cl)nc(Cl)c2n1,oakwood-amines-and-aromatic-N-sp2.csv
10363,32065,ZINC000001627200,Clc1ncnc2scnc12,oakwood-amines-and-aromatic-N-sp2.csv
10364,32066,ZINC000001628124,O=c1[nH]c2c(c(=O)[nH]1)CCC2,oakwood-amines-and-aromatic-N-sp2.csv
10365,32067,ZINC000001633981,Cc1nc(Cl)c(Cl)c(Cl)n1,oakwood-amines-and-aromatic-N-sp2.csv
10366,32068,ZINC000001634052,COC(=O)n1c2ccccc2c2ccccc21,oakwood-amines-and-aromatic-N-sp2.csv
10367,32069,ZINC000001634281,Cc1cc[n+](CC(=O)c2ccccc2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10368,32070,ZINC000001636779,Cc1ccn2c(=O)cc(-c3ccccc3)nc2c1,oakwood-amines-and-aromatic-N-sp2.csv
10369,32071,ZINC000001639031,NCCCc1nonc1C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10370,32072,ZINC000001639656,CN(CCO)Cc1ccc(Cl)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10371,32073,ZINC000001641026,CCCC[C@@H](C)N,oakwood-amines-and-aromatic-N-sp2.csv
10372,32074,ZINC000001641373,N[C@@]1(C(=O)O)CC[C@H](C(=O)O)C1,oakwood-amines-and-aromatic-N-sp2.csv
10373,32075,ZINC000001644855,CSc1nccc(C(=O)O)n1,oakwood-amines-and-aromatic-N-sp2.csv
10374,32076,ZINC000001644857,CSc1nccc(C#N)n1,oakwood-amines-and-aromatic-N-sp2.csv
10375,32077,ZINC000001644872,CCOC(=O)Cc1cnc(SC)nc1Cl,oakwood-amines-and-aromatic-N-sp2.csv
10376,32078,ZINC000001646209,Cn1c[n+](C)c2ccccc21,oakwood-amines-and-aromatic-N-sp2.csv
10377,32079,ZINC000001646307,c1ccc2c(c1)c1ccccc1n2Cn1c2ccccc2c2ccccc21,oakwood-amines-and-aromatic-N-sp2.csv
10378,32080,ZINC000001646614,C[C@H]1COC[C@@H](C)N1,oakwood-amines-and-aromatic-N-sp2.csv
10379,32081,ZINC000001646637,CC(C)(CN)c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10380,32082,ZINC000001651960,c1ccc(CC[n+]2ccccc2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10381,32083,ZINC000001653247,S=c1[nH]c2cc(Cl)ccc2s1,oakwood-amines-and-aromatic-N-sp2.csv
10382,32084,ZINC000001654180,CN1CCc2c(sc(N)c2C#N)C1,oakwood-amines-and-aromatic-N-sp2.csv
10383,32085,ZINC000001655489,NC(=O)c1ncc(Cl)cc1Cl,oakwood-amines-and-aromatic-N-sp2.csv
10384,32086,ZINC000001655514,Cc1nc(Br)c2cnccn12,oakwood-amines-and-aromatic-N-sp2.csv
10385,32087,ZINC000001656225,N[C@H](CCP(=O)(O)O)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10386,32088,ZINC000001656254,ClCCN1CCCC1,oakwood-amines-and-aromatic-N-sp2.csv
10387,32089,ZINC000001656342,C[C@H]1CNCCO1,oakwood-amines-and-aromatic-N-sp2.csv
10388,32090,ZINC000001660228,Nc1ccc2c(=O)[nH]c(=O)[nH]c2c1,oakwood-amines-and-aromatic-N-sp2.csv
10389,32091,ZINC000001660279,CC(=O)Nc1c(C#N)c(C)c(C)n1-c1c(C)cc(C)cc1C,oakwood-amines-and-aromatic-N-sp2.csv
10390,32092,ZINC000001662238,CCOC(=O)C1(c2ccccc2)CCN(Cc2ccccc2)CC1,oakwood-amines-and-aromatic-N-sp2.csv
10391,32093,ZINC000001663187,CC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-],oakwood-amines-and-aromatic-N-sp2.csv
10392,32094,ZINC000001664631,CC(C)(CN)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10393,32095,ZINC000001665000,C=CCN(C)C,oakwood-amines-and-aromatic-N-sp2.csv
10394,32096,ZINC000001665473,O=C(NCCO)c1cccnc1,oakwood-amines-and-aromatic-N-sp2.csv
10395,32097,ZINC000001666765,CSc1ncc(CO)c(N)n1,oakwood-amines-and-aromatic-N-sp2.csv
10396,32098,ZINC000001667631,CCCc1c(CC)cc(CC)c[n+]1-c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10397,32099,ZINC000001667740,COc1ccccc1C[C@@H](N)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10398,32100,ZINC000001668311,CC[n+]1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10399,32101,ZINC000001669611,c1ccc2c[n+](CC[n+]3ccc4ccccc4c3)ccc2c1,oakwood-amines-and-aromatic-N-sp2.csv
10400,32102,ZINC000001670213,Nc1nc(Cl)cc(NCCO)n1,oakwood-amines-and-aromatic-N-sp2.csv
10401,32103,ZINC000001672491,c1ccc2c(c1)CCN(Cn1nnc3ccccc31)C2,oakwood-amines-and-aromatic-N-sp2.csv
10402,32104,ZINC000001672955,c1ccc(Cn2cccc2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10403,32105,ZINC000001672985,CC(C)CC[C@H](N)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10404,32106,ZINC000001673576,CCOCc1cnc(C)nc1N,oakwood-amines-and-aromatic-N-sp2.csv
10405,32107,ZINC000001675420,CC[C@@H](C)c1ccccn1,oakwood-amines-and-aromatic-N-sp2.csv
10406,32108,ZINC000001675482,CCCCC(CCCC)c1cccnc1,oakwood-amines-and-aromatic-N-sp2.csv
10407,32109,ZINC000001676195,C1CC[C@H]2CNCC[C@H]2C1,oakwood-amines-and-aromatic-N-sp2.csv
10408,32110,ZINC000001677559,Nc1cnc(Cl)nc1N,oakwood-amines-and-aromatic-N-sp2.csv
10409,32111,ZINC000001677570,CN(C)c1ccnc(Cl)n1,oakwood-amines-and-aromatic-N-sp2.csv
10410,32112,ZINC000001678562,Cc1nc(N)c(Cl)nc1C,oakwood-amines-and-aromatic-N-sp2.csv
10411,32113,ZINC000001678932,c1ccc(Cc2ncc[nH]2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10412,32114,ZINC000001679209,Clc1ccc(Cc2cccnc2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10413,32115,ZINC000001680673,Fc1ccccn1,oakwood-amines-and-aromatic-N-sp2.csv
10414,32116,ZINC000001680674,Fc1cccnc1,oakwood-amines-and-aromatic-N-sp2.csv
10415,32117,ZINC000001681183,Cc1nc(Cl)nc(Cl)c1C,oakwood-amines-and-aromatic-N-sp2.csv
10416,32118,ZINC000001681440,N[n+]1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10417,32119,ZINC000001682350,O=c1cc(I)[nH]c(=O)[nH]1,oakwood-amines-and-aromatic-N-sp2.csv
10418,32120,ZINC000001683597,Cc1cc[n+](C)cc1C,oakwood-amines-and-aromatic-N-sp2.csv
10419,32121,ZINC000001683616,C[C@H]1CCC[C@@H](C)N1,oakwood-amines-and-aromatic-N-sp2.csv
10420,32122,ZINC000001683907,Cc1ccon1,oakwood-amines-and-aromatic-N-sp2.csv
10421,32123,ZINC000001684197,Cc1ccc(CNCC(=O)O)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10422,32124,ZINC000001685107,Cc1c2ccccc2cc[n+]1C,oakwood-amines-and-aromatic-N-sp2.csv
10423,32125,ZINC000001685225,O[C@@H]1CCCC[C@@H]1[n+]1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10424,32126,ZINC000001685226,O[C@@H]1CCCC[C@H]1[n+]1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10425,32127,ZINC000001685227,O[C@H]1CCCC[C@@H]1[n+]1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10426,32128,ZINC000001685228,O[C@H]1CCCC[C@H]1[n+]1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10427,32129,ZINC000001686720,O=Cc1cnn(-c2ccccc2)n1,oakwood-amines-and-aromatic-N-sp2.csv
10428,32130,ZINC000001686780,Cc1ccccc1CN(C)CCO,oakwood-amines-and-aromatic-N-sp2.csv
10429,32131,ZINC000001688320,CCOC(=O)CC(=O)c1cccnc1,oakwood-amines-and-aromatic-N-sp2.csv
10430,32132,ZINC000001688588,CN1CCCC[C@@H]1[C@H](O)CO,oakwood-amines-and-aromatic-N-sp2.csv
10431,32133,ZINC000001689167,Clc1ccc2c(Cl)nc(Cl)nc2c1,oakwood-amines-and-aromatic-N-sp2.csv
10432,32134,ZINC000001689483,NCCCCCCCC(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10433,32135,ZINC000001689828,C=CCOC[C@@H](O)CNC[C@@H](O)COCC=C,oakwood-amines-and-aromatic-N-sp2.csv
10434,32136,ZINC000001689829,C=CCOC[C@@H](O)CNC[C@H](O)COCC=C,oakwood-amines-and-aromatic-N-sp2.csv
10435,32137,ZINC000001689830,C=CCOC[C@H](O)CNC[C@@H](O)COCC=C,oakwood-amines-and-aromatic-N-sp2.csv
10436,32138,ZINC000001690010,Cc1cccc(CN)n1,oakwood-amines-and-aromatic-N-sp2.csv
10437,32139,ZINC000001690073,Cc1c(Cl)nc(N)nc1Cl,oakwood-amines-and-aromatic-N-sp2.csv
10438,32140,ZINC000001690468,O=C(O)c1cc[nH]c(=O)n1,oakwood-amines-and-aromatic-N-sp2.csv
10439,32141,ZINC000001690596,O=C(O)CN1CCCC1,oakwood-amines-and-aromatic-N-sp2.csv
10440,32142,ZINC000001690820,Nc1cc(C(=O)O)ncn1,oakwood-amines-and-aromatic-N-sp2.csv
10441,32143,ZINC000001691081,COC[C@@H](N)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10442,32144,ZINC000001691360,C[n+]1cccc(CO)c1,oakwood-amines-and-aromatic-N-sp2.csv
10443,32145,ZINC000001691450,Cc1c[n+]([O-])cc(C)c1[N+](=O)[O-],oakwood-amines-and-aromatic-N-sp2.csv
10444,32146,ZINC000001691487,Nn1c(Cc2ccccc2)nnc1Cc1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10445,32147,ZINC000001692074,O=C(O)c1c[nH]c2ccc([N+](=O)[O-])cc12,oakwood-amines-and-aromatic-N-sp2.csv
10446,32148,ZINC000001692504,OCCCNCc1cccnc1,oakwood-amines-and-aromatic-N-sp2.csv
10447,32149,ZINC000001692663,Cc1ccc[n+]([O-])c1Cl,oakwood-amines-and-aromatic-N-sp2.csv
10448,32150,ZINC000001692681,O=C(O)c1ccc([N+](=O)[O-])nc1,oakwood-amines-and-aromatic-N-sp2.csv
10449,32151,ZINC000001693219,C(=N/N=C/c1ccncc1)\c1ccncc1,oakwood-amines-and-aromatic-N-sp2.csv
10450,32152,ZINC000001695037,OCCNCCCNCCO,oakwood-amines-and-aromatic-N-sp2.csv
10451,32153,ZINC000001695063,CN1CCC[C@@H](O)C1,oakwood-amines-and-aromatic-N-sp2.csv
10452,32154,ZINC000001695119,Cc1nnc2ccccn12,oakwood-amines-and-aromatic-N-sp2.csv
10453,32155,ZINC000001695579,CC(=O)c1ccc[n+](C)c1,oakwood-amines-and-aromatic-N-sp2.csv
10454,32156,ZINC000001696268,COc1nc(N)nc(N)n1,oakwood-amines-and-aromatic-N-sp2.csv
10455,32157,ZINC000001696557,N#Cc1c(Cl)nc(Cl)nc1Cl,oakwood-amines-and-aromatic-N-sp2.csv
10456,32158,ZINC000001697891,C[C@H](N)c1ccccc1Cl,oakwood-amines-and-aromatic-N-sp2.csv
10457,32159,ZINC000001698076,CN(CCO)C[C@H]1COc2ccccc2O1,oakwood-amines-and-aromatic-N-sp2.csv
10458,32160,ZINC000001698091,NC1CCSCC1,oakwood-amines-and-aromatic-N-sp2.csv
10459,32161,ZINC000001698151,CC1(C)CCNCC1,oakwood-amines-and-aromatic-N-sp2.csv
10460,32162,ZINC000001698304,CN1CCC(CN)CC1,oakwood-amines-and-aromatic-N-sp2.csv
10461,32163,ZINC000001699062,Clc1ccnnc1Cl,oakwood-amines-and-aromatic-N-sp2.csv
10462,32164,ZINC000001699970,Cc1cccc2cccnc12,oakwood-amines-and-aromatic-N-sp2.csv
10463,32165,ZINC000001699985,S=c1[nH]c2ccccc2nc1S,oakwood-amines-and-aromatic-N-sp2.csv
10464,32166,ZINC000001700080,Cc1ncc(N)nc1C,oakwood-amines-and-aromatic-N-sp2.csv
10465,32167,ZINC000001700526,Cc1nc(C(=O)NN)co1,oakwood-amines-and-aromatic-N-sp2.csv
10466,32168,ZINC000001701854,C[C@H](N)c1cccc2ccccc12,oakwood-amines-and-aromatic-N-sp2.csv
10467,32169,ZINC000001702430,O=[N+]([O-])c1cc[n+]([O-])c(Br)c1,oakwood-amines-and-aromatic-N-sp2.csv
10468,32170,ZINC000001702536,COC(=O)CC(N)CC(=O)OC,oakwood-amines-and-aromatic-N-sp2.csv
10469,32171,ZINC000001703063,O=c1[nH]cc[nH]1,oakwood-amines-and-aromatic-N-sp2.csv
10470,32172,ZINC000001703086,O=C(O)c1cc(N2CCCC2)ccn1,oakwood-amines-and-aromatic-N-sp2.csv
10471,32173,ZINC000001703858,O=C(O)c1cc(N2CCCCC2)ccn1,oakwood-amines-and-aromatic-N-sp2.csv
10472,32174,ZINC000001704376,O=c1cn[nH]c2cccc(Cl)c12,oakwood-amines-and-aromatic-N-sp2.csv
10473,32175,ZINC000001705021,Cc1cc2ccc(Br)cc2[nH]1,oakwood-amines-and-aromatic-N-sp2.csv
10474,32176,ZINC000001706239,CNCCS(=O)(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10475,32177,ZINC000001706315,OCCNCc1ccc(Br)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10476,32178,ZINC000001706745,O=C(O)CCCN1CCCCC1,oakwood-amines-and-aromatic-N-sp2.csv
10477,32179,ZINC000001707582,O=[N+]([O-])c1ccc(Oc2cccnc2)c([N+](=O)[O-])c1,oakwood-amines-and-aromatic-N-sp2.csv
10478,32180,ZINC000001708610,OCN(CO)c1nc(N(CO)CO)nc(N(CO)CO)n1,oakwood-amines-and-aromatic-N-sp2.csv
10479,32181,ZINC000001711125,Nc1ncc(Cl)c(C(=O)O)n1,oakwood-amines-and-aromatic-N-sp2.csv
10480,32182,ZINC000001711250,CCCCNCc1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10481,32183,ZINC000001713399,C[C@@H](N)CC(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10482,32184,ZINC000001715273,CCN(CC)C(=O)CN,oakwood-amines-and-aromatic-N-sp2.csv
10483,32185,ZINC000001715578,NC[C@@H](Cc1ccccc1)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10484,32186,ZINC000001715701,O=C(O)c1cccnc1-c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10485,32187,ZINC000001715702,NC(=O)c1c[n+](Cc2ccccc2)ccn1,oakwood-amines-and-aromatic-N-sp2.csv
10486,32188,ZINC000001715820,Oc1n[nH]c2ncccc12,oakwood-amines-and-aromatic-N-sp2.csv
10487,32189,ZINC000001715822,Cn1nc(Br)c2cccnc21,oakwood-amines-and-aromatic-N-sp2.csv
10488,32190,ZINC000001717603,CCN(CC)Cn1nnc2ccccc21,oakwood-amines-and-aromatic-N-sp2.csv
10489,32191,ZINC000001717605,c1ccc2c(c1)nnn2Cn1nnc2ccccc21,oakwood-amines-and-aromatic-N-sp2.csv
10490,32192,ZINC000001717606,CC(C)CN(CC(C)C)Cn1nnc2ccccc21,oakwood-amines-and-aromatic-N-sp2.csv
10491,32193,ZINC000001717971,Clc1nnc(Cl)c2ncccc12,oakwood-amines-and-aromatic-N-sp2.csv
10492,32194,ZINC000001718309,ClCCNCc1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10493,32195,ZINC000001718723,Clc1ccc2c(Cl)cc(Cl)nc2c1,oakwood-amines-and-aromatic-N-sp2.csv
10494,32196,ZINC000001719237,COC(=O)c1ccnc(C(=O)OC)c1,oakwood-amines-and-aromatic-N-sp2.csv
10495,32197,ZINC000001721174,CC#CC[C@H](N)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10496,32198,ZINC000001722624,O=[N+]([O-])c1cc(Cl)[n+]([O-])c(Cl)c1,oakwood-amines-and-aromatic-N-sp2.csv
10497,32199,ZINC000001723409,c1ccc(N(Cn2nnc3ccccc32)c2ccccc2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10498,32200,ZINC000001723449,CCOC(=O)c1cc[n+](C)c2ccccc12,oakwood-amines-and-aromatic-N-sp2.csv
10499,32201,ZINC000001724407,NC1c2ccccc2-c2ccccc21,oakwood-amines-and-aromatic-N-sp2.csv
10500,32202,ZINC000001724546,CN(C)CCC(=O)c1cccc2ccccc12,oakwood-amines-and-aromatic-N-sp2.csv
10501,32203,ZINC000001724647,N[C@@H](C(=O)O)C1CCCC1,oakwood-amines-and-aromatic-N-sp2.csv
10502,32204,ZINC000001724764,Nc1nccnc1N,oakwood-amines-and-aromatic-N-sp2.csv
10503,32205,ZINC000001725127,NC(=O)c1nccnc1Cl,oakwood-amines-and-aromatic-N-sp2.csv
10504,32206,ZINC000001726234,O=C(O)c1ccnc(-c2ccc(Cl)cc2)c1,oakwood-amines-and-aromatic-N-sp2.csv
10505,32207,ZINC000001726653,c1ccc(C[n+]2cccc3ccccc32)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10506,32208,ZINC000001727082,OCCC[C@H]1CCCCN1,oakwood-amines-and-aromatic-N-sp2.csv
10507,32209,ZINC000001727277,CN1Cc2ccc(Br)cc2C1,oakwood-amines-and-aromatic-N-sp2.csv
10508,32210,ZINC000001727424,Clc1nc2cc(Cl)c(Cl)cc2[nH]1,oakwood-amines-and-aromatic-N-sp2.csv
10509,32211,ZINC000001728920,Cc1ncc([N+](=O)[O-])cc1C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10510,32212,ZINC000001731342,O=C(O)CNCc1ccc(Cl)c(Cl)c1,oakwood-amines-and-aromatic-N-sp2.csv
10511,32213,ZINC000001731583,Cc1nccnc1N,oakwood-amines-and-aromatic-N-sp2.csv
10512,32214,ZINC000001733357,O=c1[nH]c(=O)c2cc(Cl)ccc2[nH]1,oakwood-amines-and-aromatic-N-sp2.csv
10513,32215,ZINC000001735239,Cc1cc(=O)c(C(=O)O)c(C)[nH]1,oakwood-amines-and-aromatic-N-sp2.csv
10514,32216,ZINC000001737031,S=C=Nc1ccccn1,oakwood-amines-and-aromatic-N-sp2.csv
10515,32217,ZINC000001742215,N[C@H](CCO)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10516,32218,ZINC000001743881,O=C(O)CNCc1cccc(Cl)c1,oakwood-amines-and-aromatic-N-sp2.csv
10517,32219,ZINC000001743886,Cc1cccc(CNCC(=O)O)c1,oakwood-amines-and-aromatic-N-sp2.csv
10518,32220,ZINC000001744530,CC(=O)c1ccc[n+](Cc2ccc([N+](=O)[O-])cc2)c1,oakwood-amines-and-aromatic-N-sp2.csv
10519,32221,ZINC000001745659,CNc1ncnc(Cl)c1N,oakwood-amines-and-aromatic-N-sp2.csv
10520,32222,ZINC000001745727,Nc1ccnc(OCc2ccccc2)n1,oakwood-amines-and-aromatic-N-sp2.csv
10521,32223,ZINC000001748627,Nc1ncc(C=O)c(N)n1,oakwood-amines-and-aromatic-N-sp2.csv
10522,32224,ZINC000001748855,CCC1CCNCC1,oakwood-amines-and-aromatic-N-sp2.csv
10523,32225,ZINC000001755226,Cn1cc(Br)c2ccccc2c1=O,oakwood-amines-and-aromatic-N-sp2.csv
10524,32226,ZINC000001758849,N#CCc1nc(Cl)cc(Cl)n1,oakwood-amines-and-aromatic-N-sp2.csv
10525,32227,ZINC000001761829,NCCNC(=O)c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10526,32228,ZINC000001763414,CN1CCC(CC(=O)O)CC1,oakwood-amines-and-aromatic-N-sp2.csv
10527,32229,ZINC000001763565,CC(C)c1cc[n+]([O-])cc1,oakwood-amines-and-aromatic-N-sp2.csv
10528,32230,ZINC000001792791,Nc1ncc(S(=O)(=O)O)cc1Br,oakwood-amines-and-aromatic-N-sp2.csv
10529,32231,ZINC000001797311,N[C@H](C(=O)O)[C@@H](O)c1ccccc1[N+](=O)[O-],oakwood-amines-and-aromatic-N-sp2.csv
10530,32232,ZINC000001798524,NC(=O)C[n+]1ccc2ccccc2c1,oakwood-amines-and-aromatic-N-sp2.csv
10531,32233,ZINC000001821445,COc1ccc(N2C(=O)C[C@H](SCCN)C2=O)cc1,oakwood-amines-and-aromatic-N-sp2.csv
10532,32234,ZINC000001841595,O=C(O)CCn1c2ccccc2c2ccccc21,oakwood-amines-and-aromatic-N-sp2.csv
10533,32235,ZINC000001842633,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10534,32236,ZINC000001844681,NCC[C@@H](C(=O)O)c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10535,32237,ZINC000001844682,NCC[C@H](C(=O)O)c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
10536,32238,ZINC000001845532,NCCOCCOCCOCCN,oakwood-amines-and-aromatic-N-sp2.csv
10537,32239,ZINC000001845840,Fc1cncnc1,oakwood-amines-and-aromatic-N-sp2.csv
10538,32240,ZINC000001845870,CCCCCC[C@@H](N)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
10539,32241,ZINC000001846250,O=C(O)[C@H]1CCSCN1,oakwood-amines-and-aromatic-N-sp2.csv
10540,32242,ZINC000001846252,O=C(O)[C@@H]1CCSCN1,oakwood-amines-and-aromatic-N-sp2.csv
10541,32243,ZINC000001846657,Nc1ccnc(N)c1,oakwood-amines-and-aromatic-N-sp2.csv
